,title,budget,popularity,release_date,revenue,runtime,vote_average,vote_count,rotten_tomatoes_link,1_genre_Action & Adventure,1_genre_Animation,1_genre_Art House & International,1_genre_Classics,1_genre_Comedy,1_genre_Cult Movies,1_genre_Documentary,1_genre_Drama,1_genre_Horror,1_genre_Kids & Family,1_genre_Musical & Performing Arts,1_genre_Mystery & Suspense,1_genre_Romance,1_genre_Science Fiction & Fantasy,1_genre_Special Interest,1_genre_Television,1_genre_Western,1_genre_nan,2_genre_Animation,2_genre_Anime & Manga,2_genre_Art House & International,2_genre_Classics,2_genre_Comedy,2_genre_Cult Movies,2_genre_Documentary,2_genre_Drama,2_genre_Faith & Spirituality,2_genre_Gay & Lesbian,2_genre_Horror,2_genre_Kids & Family,2_genre_Musical & Performing Arts,2_genre_Mystery & Suspense,2_genre_Romance,2_genre_Science Fiction & Fantasy,2_genre_Special Interest,2_genre_Sports & Fitness,2_genre_Television,2_genre_Western,2_genre_nan,3_genre_Anime & Manga,3_genre_Art House & International,3_genre_Classics,3_genre_Comedy,3_genre_Cult Movies,3_genre_Documentary,3_genre_Drama,3_genre_Faith & Spirituality,3_genre_Gay & Lesbian,3_genre_Horror,3_genre_Kids & Family,3_genre_Musical & Performing Arts,3_genre_Mystery & Suspense,3_genre_Romance,3_genre_Science Fiction & Fantasy,3_genre_Special Interest,3_genre_Sports & Fitness,3_genre_Television,3_genre_Western,3_genre_nan,top_critic_review_count,review_count
939,The Tourist,100000000,12.845044999999999,2010,"326,784,094.70",103,6.0,1744,/m/tourist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.0,164.0
940,Van Helsing,160000000,12.643312,2004,"406,436,402.10",132,6.0,1674,/m/van_helsing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.0,214.0
941,The Bourne Legacy,130000000,14.89499,2012,"308,012,631.74",120,6.0,2683,/m/the_bourne_legacy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,222.0
942,Mama,15000000,16.018525,2013,"160,770,300.62",100,6.0,1452,/m/mama_2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,161.0
943,Robots,75000000,12.949715,2005,"341,322,178.01",91,6.0,1383,/m/robots,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.0,170.0
944,San Andreas,110000000,20.547925,2015,"507,613,948.28",114,6.0,3017,/m/san_andreas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,239.0
945,Click,82500000,9.796552,2006,"301,463,830.13",107,6.0,2167,/m/click,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.0,164.0
946,Percy Jackson & the Olympians: The Lightning Thief,95000000,9.785895,2010,"265,544,870.89",118,6.0,2079,/m/0814255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,142.0
947,Predators,40000000,9.034929,2010,"148,013,853.66",107,6.0,1231,/m/10012256-predators,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.0,193.0
948,Get Smart,80000000,11.35779,2008,"273,972,458.58",110,6.0,1072,/m/get_smart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,217.0
949,Grown Ups,80000000,23.981251,2010,"318,224,205.99",102,6.0,1746,/m/grown_ups,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.0,159.0
950,American Pie 2,30000000,10.25103,2001,"415,174,783.97",108,6.0,1375,/m/american_pie_2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.0,110.0
951,Jobs,12000000,14.294019,2013,"39,432,023.76",128,6.0,1183,/m/jobs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.0,131.0
952,Jack Ryan: Shadow Recruit,60000000,11.234862,2014,"54,606,703.25",105,5.9,1194,/m/jack_ryan_shadow_recruit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41.0,177.0
953,Sucker Punch,82000000,13.779526999999998,2011,"102,089,563.19",110,5.9,1661,/m/sucker_punch_2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.0,213.0
954,The Secret Life of Pets,75000000,11.01395,2016,"932,727,477.05",87,5.9,3536,/m/the_secret_life_of_pets,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,224.0
955,Suicide Squad,175000000,42.965027,2016,"794,374,724.20",123,5.9,7717,/m/suicide_squad_2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,364.0
956,I Am Number Four,50000000,9.388376,2011,"164,281,087.73",109,5.9,1606,/m/i_am_number_four,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.0,160.0
957,Surrogates,80000000,16.211937,2009,"145,963,301.63",89,5.9,1219,/m/10009598-surrogates,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0,113.0
958,Percy Jackson: Sea of Monsters,90000000,10.338222,2013,"191,587,067.08",106,5.9,1685,/m/percy_jackson_sea_of_monsters,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31.0,115.0
959,Transcendence,100000000,9.730176,2014,"111,310,258.85",119,5.9,2339,/m/transcendence_2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.0,219.0
960,Paranormal Activity,15000,12.706424,2007,"238,500,135.36",86,5.9,1351,/m/paranormal_activity,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.0,199.0
961,Date Night,55000000,8.443736,2010,"178,513,865.73",97,5.9,1148,/m/date_night,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,222.0
962,The Twilight Saga: Eclipse,68000000,34.047399,2010,"818,909,846.07",124,5.9,2382,/m/1210749-eclipse,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.0,236.0
963,Jason Bourne,120000000,19.133256,2016,"442,664,552.12",123,5.9,2386,/m/jason_bourne,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.0,309.0
964,Spider-Man 3,258000000,27.614265000000003,2007,"1,098,870,597.05",139,5.9,3687,/m/spiderman_3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57.0,254.0
965,Transporter 3,30000000,9.296824,2008,"129,429,032.42",104,5.9,1110,/m/transporter_3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.0,109.0
966,Waterworld,175000000,16.885184,1995,"443,311,016.10",135,5.9,1017,/m/waterworld,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,37.0
967,Happy Feet,100000000,15.088318,2006,"487,473,288.52",108,5.9,1457,/m/happy_feet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.0,162.0
968,Final Destination 2,26000000,12.638573,2003,"125,663,216.08",90,5.9,1046,/m/final_destination_2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,95.0
969,The Angry Birds Movie,73000000,11.171927,2016,"372,660,954.77",97,5.9,1048,/m/the_angry_birds_movie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,155.0
970,The Lone Ranger,255000000,12.729104,2013,"97,988,969.90",149,5.9,2361,/m/the_lone_ranger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.0,238.0
971,Trainwreck,35000000,17.310647,2015,"151,904,996.92",125,5.9,1193,/m/trainwreck,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,271.0
972,Resident Evil: The Final Chapter,40000000,0.75571,2016,"332,668,497.78",107,5.9,1139,/m/resident_evil_the_final_chapter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.0,100.0
973,The Dictator,65000000,7.446085000000001,2012,"199,770,673.29",83,5.9,1789,/m/the_dictator_2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.0,215.0
974,The Magnificent Seven,90000000,13.809622,2016,"172,981,727.60",132,5.9,2358,/m/1013077-magnificent_seven,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,30.0
975,The Magnificent Seven,90000000,13.809622,2016,"172,981,727.60",132,5.9,2358,/m/the_magnificent_seven_2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,30.0
976,47 Ronin,175000000,14.889370000000001,2013,"165,669,977.93",119,5.9,1357,/m/47_ronin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.0,86.0
977,Knowing,50000000,9.806904,2009,"185,303,658.57",121,5.9,1528,/m/knowing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34.0,178.0
978,This Means War,65000000,12.366641,2012,"174,818,790.18",103,5.9,1411,/m/this_means_war,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.0,177.0
979,Terminator Salvation,200000000,16.507496,2009,"442,680,477.18",115,5.9,2496,/m/terminator_4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0,270.0
980,The Sorcerer's Apprentice,150000000,12.533525,2010,"252,398,224.80",109,5.9,1526,/m/sorcerers_apprentice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,170.0
981,Jumper,85000000,11.038969999999999,2008,"263,931,789.41",88,5.9,1855,/m/jumper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42.0,156.0
982,Ghost in the Shell,110000000,68.726676,2017,"177,145,455.73",107,5.9,2547,/m/ghost_in_the_shell,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,40.0
983,Ghost in the Shell,110000000,68.726676,2017,"177,145,455.73",107,5.9,2547,/m/ghost_in_the_shell_2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,40.0
984,Journey 2: The Mysterious Island,79000000,9.46307,2012,"396,126,475.31",94,5.8,1050,/m/journey_to_the_center_of_the_earth_2_3d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34.0,129.0
985,The Boy,10000000,17.028854,2016,"68,387,356.01",97,5.8,1133,/m/the_boy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,60.0
986,The Boy,10000000,17.028854,2016,"68,387,356.01",97,5.8,1133,/m/the_boy_2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,60.0
987,Snow White and the Huntsman,170000000,18.751554000000002,2012,"441,683,885.02",127,5.8,3183,/m/snow_white_and_the_huntsman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48.0,230.0
988,Transformers: Age of Extinction,210000000,18.495599,2014,"1,179,012,603.73",165,5.8,3136,/m/transformers_age_of_extinction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.0,204.0
989,Resident Evil: Afterlife,60000000,0.452934,2010,"351,986,799.99",97,5.8,1382,/m/resident_evil_afterlife,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,102.0
990,London Has Fallen,60000000,15.037993,2016,"219,214,217.07",99,5.8,1656,/m/london_has_fallen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.0,191.0
991,Journey to the Center of the Earth,45000000,10.419974,2008,"120,785,957.93",93,5.8,1353,/m/journey_to_the_center_of_the_earth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,22.0
992,Journey to the Center of the Earth,45000000,10.419974,2008,"120,785,957.93",93,5.8,1353,/m/journey_to_the_center_of_the_earth_2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,22.0
993,Grown Ups 2,80000000,9.411725,2013,"271,046,694.78",100,5.8,1180,/m/grown_ups_2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,111.0
994,Snitch,35000000,13.542675,2013,"47,112,957.65",112,5.8,1155,/m/snitch_2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.0,143.0
995,Teenage Mutant Ninja Turtles,125000000,22.337973,2014,"515,505,027.46",101,5.8,2677,/m/teenage_mutant_ninja_turtles_2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.0,149.0
996,Cars 2,200000000,13.693001999999998,2011,"636,524,044.72",106,5.8,2088,/m/cars_2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,210.0
997,Die Another Day,140000000,12.996474000000001,2002,"613,980,068.71",133,5.8,1112,/m/die_another_day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.0,211.0
998,Carrie,30000000,18.399055,2013,"90,421,542.67",100,5.8,1505,/m/1003625-carrie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,54.0
999,Carrie,30000000,18.399055,2013,"90,421,542.67",100,5.8,1505,/m/carrie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.0,54.0
1000,Terminator Genisys,155000000,30.188198,2015,"475,368,457.43",126,5.8,3677,/m/terminator_genisys,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.0,258.0
1001,Twilight,37000000,31.282028999999998,2008,"466,289,229.04",122,5.8,3688,/m/1082855-twilight,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.0,41.0
1002,Twilight,37000000,31.282028999999998,2008,"466,289,229.04",122,5.8,3688,/m/twilight,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.0,41.0
1003,Shark Tale,75000000,17.999273000000006,2004,"497,153,109.36",90,5.8,1612,/m/shark_tale,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,176.0
1004,The Golden Compass,180000000,11.481378999999999,2007,"459,143,534.61",113,5.8,1347,/m/his_dark_materials_the_golden_compass,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46.0,190.0
1005,The Great Wall,150000000,15.884744,2016,"353,672,632.29",103,5.8,1465,/m/the_great_wall_2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.0,227.0
1006,The Monuments Men,70000000,11.132411,2014,"167,424,663.07",118,5.8,1545,/m/the_monuments_men,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.0,246.0
1007,Blade: Trinity,65000000,18.860681,2004,"174,489,688.12",123,5.7,1276,/m/blade_trinity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.0,166.0
1008,Inferno,75000000,18.311054,2016,"234,414,316.36",121,5.7,2316,/m/inferno1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,9.0
1009,Inferno,75000000,18.311054,2016,"234,414,316.36",121,5.7,2316,/m/inferno_2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,9.0
1010,Dirty Grandpa,11500000,16.290585999999998,2016,"100,226,971.91",102,5.7,1429,/m/dirty_grandpa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,59.0
1011,The League of Extraordinary Gentlemen,78000000,10.488764999999999,2003,"249,120,177.52",110,5.7,1181,/m/league_of_extraordinary_gentlemen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.0,172.0
1012,Parker,35000000,13.963892000000001,2013,"50,719,292.29",118,5.7,1467,/m/parker_2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,103.0
