,title,revenue
35455,Krisha,140779.0
35482,Bajirao Mastani,56000000.0
35567,Five Senses of Eros,2484095.0
35574,F.C. De Kampioenen: Kampioen zijn blijft plezant,7471304.0
35581,Pride and Prejudice and Zombies,16374328.0
35583,When Harry Tries to Marry,38261.0
35620,Crazy About Ya,3082901.0
35696,Jane Got a Gun,1397284.0
35701,Dilwale,61000000.0
35702,Woodlawn,14394097.0
35703,Captive,2801508.0
35706,Hell & Back,157768.0
35712,The Forest,40055439.0
35723,Raavan,4200000.0
35726,Rowdy Rathore,31000000.0
35730,Wazir,9200000.0
35835,Tomorrow,43471.0
35845,The Breakup Guru,106640000.0
35914,Mickey,8000000.0
35952,A Man Called Ove,3371692.0
35975,Norm of the North,17062499.0
35976,Ride Along 2,124827316.0
35977,Maggie's Plan,3351735.0
35987,Under Electric Clouds,80551.0
36013,Eddie the Eagle,46152411.0
36014,Airlift,32000000.0
36032,Exposed,1787926.0
36038,My King,282000.0
36049,Stonewall,187674.0
36059,ABCD (Any Body Can Dance),222000.0
36087,The Boy,64188367.0
36088,90 Minutes in Heaven,4842699.0
36110,Risen,46069568.0
36113,Holy Hell,16905.0
36118,The Eagle Huntress,3162153.0
36131,The Other Side of the Door,14332467.0
36133,Dirty Grandpa,94073028.0
36139,Orleans,302000.0
36140,Requiem for the American Dream,44695.0
36148,The Finest Hours,52099090.0
36158,Getting Straight,13300000.0
36180,The Guide,499168.0
36187,The Birth of a Nation,15861566.0
36206,Tum Bin,1486992.0
36220,Anjaana Anjaani,5900000.0
36221,Na Maloom Afraad,2259444.0
36223,Me Before You,207945075.0
36235,Leader,1458709.0
36242,Miles Ahead,3460466.0
36244,Triple 9,12639297.0
36245,Gods of Egypt,150680864.0
36246,Embrace of the Serpent,1320005.0
36247,Neerja,2978994.0
36248,Race,24804129.0
36251,10 Cloverfield Lane,108286421.0
36252,London Has Fallen,205754447.0
36253,Zootopia,1023784195.0
36254,Whiskey Tango Foxtrot,23083334.0
36256,The Young Messiah,6490401.0
36258,Grimsby,25182929.0
36280,What the Bleep! Down the Rabbit Hole,138913.0
36286,A War,1113277.0
36313,Agnivarsha: The Fire and the Rain,25049.0
36323,From Afar,30169.0
36336,Lolo,24134.0
36340,Mojin: The Lost Legend,278300000.0
36350,Freddie as F.R.O.7.,1119368.0
36362,Na Tum Jaano Na Hum,6100000.0
36446,Ip Man 3,156844753.0
36560,Garv: Pride and Honour,11000000.0
36590,Capture the Flag,8306690.0
36605,Deewane Huye Paagal,355962.0
36808,The Touch,6530000.0
36849,Cine Holliúdy,4900000.0
36893,Spoon,1589109.0
36965,3 Braves,645135.0
36968,Welcome,36500000.0
36979,Jaane Tu... Ya Jaane Na,11100000.0
36980,Bachna Ae Haseeno,9600000.0
36982,Dostana,20000000.0
36983,Krazzy 4,8000000.0
36995,Phoonk,2760000.0
37044,Gabbar Singh,16000000.0
37049,Eega,19450000.0
37062,99,6600000.0
37101,Khatta Meetha,10000000.0
37103,"Dear Guest, When Will You Leave?",5000000.0
37117,Thank You,4100000.0
37248,Ma Ma,1137421.0
37256,Heropanti,10000000.0
37296,Happy Family,966214.0
37448,Remember,1986615.0
37460,The Mermaid,553810228.0
37496,Morgana,1612100.0
37499,The Neon Demon,1333124.0
37509,Vinnaithaandi Varuvaayaa,12000000.0
37512,Ayan,18000000.0
37531,Bommarillu,5333333.0
37532,Arundhati,14000000.0
37535,Happy Days,2640850.0
37551,Elvis & Nixon,1055287.0
37561,Dil Dhadakne Do,22000000.0
37562,Eye in the Sky,18704595.0
37581,"Hello, My Name Is Doris",14444999.0
37607,Roar,2000000.0
37611,Mr. Right,34694.0
37639,Miracles from Heaven,73883359.0
37669,Florence Foster Jenkins,48902953.0
37691,Disorder,39687.0
37702,My Big Fat Greek Wedding 2,88923251.0
37703,Born to Be Blue,830129.0
37708,Irudhi Suttru,2100000.0
37726,I Saw the Light,1646788.0
37731,Keanu,20566327.0
37735,The Lure,101657.0
37736,White Girl,200242.0
37756,Love & Friendship,14016568.0
37780,Elections Day 2,4314688.0
37818,Sunshine Superman,88097.0
37857,Everybody Wants Some!!,3400278.0
37863,Sing Street,13624522.0
37920,The National Shotgun,1622164.0
37925,Paterson,2152738.0
37926,The Huntsman: Winter's War,164602163.0
37927,Neighbors 2: Sorority Rising,108758521.0
37960,Aadukalam,6000000.0
37962,Visaranai,1600000.0
37975,Things to Come,282382.0
38095,Fan,29251596.0
38103,The Man Who Knew Infinity,11472454.0
38140,Money Monster,93282604.0
38150,Nine Lives,57814445.0
38163,Don't Think Twice,4417667.0
38164,Barbershop: The Next Cut,55030051.0
38166,The Choice,18730891.0
38167,Our Kind of Traitor,9930095.0
38176,Finding Dory,1028570889.0
38184,The Boss,78636257.0
38189,Bastille Day,14397593.0
38195,Free State of Jones,25035950.0
38196,The Angry Birds Movie,349779543.0
38231,Precious Cargo,100659.0
38253,Arrambam,21000000.0
38254,Yennai Arindhaal,16000000.0
38255,Mankatha,28000000.0
38258,Indru Netru Naalai,1400000.0
38264,Veeram,19000000.0
38269,Vaali,500000.0
38270,Villan,500000.0
38271,Dheena,500000.0
38272,Citizen,500000.0
38273,Amarkalam,500000.0
38274,Mugavari,500000.0
38275,Aasai,500000.0
38276,Kadhal Kottai,500000.0
38284,A Man Who Was Superman,3848034.0
38293,Mother's Day,48418160.0
38305,Snowden,37279439.0
38354,Being Charlie,30400.0
38363,Ratchet & Clank,8821329.0
38388,Term Life,21256.0
38453,Hanna K.,114247.0
38501,The Nice Guys,62788218.0
38512,A Hologram for the King,4212494.0
38525,Singam,9700000.0
38528,7Aum Arivu,98900000.0
38530,Anniyan,8500000.0
38532,Sky Of Love,44038000.0
38567,The Family Fang,262921.0
38577,Flight Crew,27305571.0
38580,Ajab Prem Ki Ghazab Kahani,26000000.0
38589,Alvin and the Chipmunks: The Road Chip,233755553.0
38607,The Shallows,119100758.0
38610,Delhi Dance,30292.0
38632,A Little Night Music,286000.0
38680,Kick,55000000.0
38683,Aitraaz,9250000.0
38685,Paws,1778391.0
38718,The Handmaiden,1983204.0
38727,Alice Through the Looking Glass,299370084.0
38735,The BFG,183345589.0
38753,Sausage Party,140705322.0
38798,Captain Fantastic,5879736.0
38801,Toni Erdmann,1390172.0
38802,Neruda,939101.0
38842,The Meddler,4267218.0
38845,Finding Mr. Right,81350000.0
38850,Now You See Me 2,334901337.0
38889,Once I Was a Beehive,732655.0
38898,Café Society,43763247.0
38899,"I, Daniel Blake",260354.0
38968,Swiss Army Man,4210454.0
38983,Before I Wake,3295624.0
38984,Graduation,343617.0
39038,Teenage Mutant Ninja Turtles: Out of the Shadows,245623848.0
39041,The Darkness,10898293.0
39049,Inside Men,62000000.0
39063,Popstar: Never Stop Never Stopping,9496130.0
39096,Boris - Il film,1248748.0
39097,The Conjuring 2,320170008.0
39120,Pelé: Birth of a Legend,27312.0
39149,Ghostbusters,229147509.0
39161,Cell,1133031.0
39178,Complete Unknown,187145.0
39204,Fasten Your Seatbelts,5260000.0
39224,Central Intelligence,216972543.0
39238,Udta Punjab,14900000.0
39268,Genius,5681622.0
39272,El Estudiante,170000.0
39286,Te3n,4817642.0
39287,Jason Bourne,415484914.0
39327,Raman Raghav 2.0,1013926.0
39331,The Legend of Tarzan,356743061.0
39332,The Purge: Election Year,118587880.0
39333,Mike and Dave Need Wedding Dates,77068246.0
39334,Ice Age: Collision Course,408579038.0
39335,Lights Out,148868835.0
39336,Pete's Dragon,143695338.0
39356,Goat,23020.0
39383,Absolutely Fabulous: The Movie,37915971.0
39392,The Adderall Diaries,13191.0
39435,The Red Turtle,921974.0
39463,Nerve,85241496.0
39475,Sully,238470033.0
39476,Slack Bay,112481.0
39492,Till Luck Do Us Part,1672940.0
39495,Sultan,102000000.0
39496,La caliente niña Julietta,591696.0
39501,Charlie,5900000.0
39525,Prince of Broadway,20400.0
39527,Kismat Konnection,11000000.0
39537,The Infiltrator,15436808.0
39539,War Dogs,86234523.0
39560,To Steal from a Thief,12118661.0
39626,Batman: The Killing Joke,3775000.0
39628,Lights of New York,1200000.0
39662,Bad Moms,183936074.0
39663,Hell or High Water,37589296.0
39667,The Democratic Terrorist,3142763.0
39669,Kingsglaive: Final Fantasy XV,269980.0
39688,Don't Breathe,157100845.0
39694,47 Meters Down,44235023.0
39697,Gabo: The Creation of Gabriel Garcia Marquez,19337.0
39698,Hillary's America: The Secret History of the Democratic Party,13000000.0
39718,Robinson Crusoe,3342697.0
39773,The Edge of Seventeen,18803648.0
39788,Anthropoid,4600000.0
39793,Elle,2341534.0
39813,Grandmaster,130000.0
39821,Train to Busan,2129768.0
39842,Friend Request,2400000.0
39848,Viral,551760.0
39904,Lift,123182.0
39920,Mechanic: Resurrection,125729635.0
39932,The Magnificent Seven,162360636.0
39952,Starchaser: The Legend of Orin,3360800.0
39953,Skiptrace,58500000.0
39962,Moonlight,65046687.0
39963,Big Fish & Begonia,84552250.0
39964,A Conspiracy of Faith,5900000.0
39989,Masterminds,29200000.0
39994,Pelli Choopulu,5500000.0
40015,Kubo and the Two Strings,69929545.0
40020,Bridget Jones's Baby,211952420.0
40021,The Light Between Oceans,25956113.0
40022,Morgan,8810591.0
40023,Queen of Katwe,10367161.0
40024,Deepwater Horizon,121790373.0
40025,Miss Peregrine's Home for Peculiar Children,296485719.0
40026,The Girl on the Train,173185859.0
40027,Middle School: The Worst Years of My Life,19985196.0
40028,The Accountant,155160045.0
40041,High Strung,53447.0
40052,God's Not Dead 2,23507567.0
40055,Kabali,74000000.0
40058,Mohenjo Daro,16180000.0
40074,A Quiet Passion,1864266.0
40079,American Honey,1751330.0
40113,Local Color,32788.0
40114,Imperium,35000.0
40198,I'm Staying,404785.0
40224,Shin Godzilla,77000000.0
40251,Your Name.,355298270.0
40261,Wabash Avenue,2039000.0
40323,Maheshinte Prathikaaram,230000.0
40364,Certain Women,1130466.0
40366,Aquarius,285930.0
40382,Equity,1605463.0
40402,The Work and the Glory,3347647.0
40403,The Work and the Glory II: American Zion,2025032.0
40404,The Work and the Glory III: A House Divided,1325092.0
40405,"The Book of Mormon Movie, Volume 1: The Journey",1672730.0
40416,Hacksaw Ridge,175302354.0
40423,Other People,93000.0
40445,It Doesn't Hurt Me,1110566.0
40495,Billy Lynn's Long Halftime Walk,30930984.0
40497,Blair Witch,45172994.0
40499,The Hollars,1016985.0
40508,Loving,8996802.0
40513,Broken Hill,54058.0
40518,31,779820.0
40570,From the Land of the Moon,47748.0
40596,A Monster Calls,46652768.0
40598,Arrival,203388186.0
40608,Storks,182379278.0
40675,Railroad Tigers,102205175.0
40680,Line Walker,88658655.0
40681,My Life as a Zucchini,292279.0
40758,The Duelist,6101904.0
40838,Paperback Hero,1369280.0
40843,Colossal,3021345.0
40851,Moondance Alexander,37895.0
40882,La La Land,445435700.0
40900,The Salesman,2402067.0
40914,Allied,119520023.0
40951,Inferno,220021259.0
40952,Keeping Up with the Joneses,29918745.0
40953,Ouija: Origin of Evil,81705746.0
40969,Trolls,346864462.0
40987,Una,23275.0
40993,Mad Foxes,161362.0
41005,Max Steel,6272403.0
41015,Supersonic,226286.0
41049,Denial,4073489.0
41053,Jack Reacher: Never Go Back,162146076.0
41056,In a Valley of Violence,53647.0
41127,Manchester by the Sea,75026965.0
41128,Lion,140302754.0
41142,Operation Mekong,173000000.0
41150,The Autopsy of Jane Doe,5972942.0
41160,Kabadayı,10161213.0
41165,Closet Monster,33962.0
41167,Bad Santa 2,17782178.0
41179,The People vs. Fritz Bauer,148461.0
41183,Almost Christmas,42487325.0
41251,Japan Sinks,47636016.0
41258,Smoke & Mirrors,2387127.0
41276,Ivan Tsarevich & the Grey Wolf 2,18315000.0
41277,Ivan Tsarevich & the Grey Wolf 3,9409000.0
41280,Collateral Beauty,87416021.0
41289,Alesha Popovich and Tugarin the Dragon,1730000.0
41290,Nikitich and The Dragon,3468423.0
41298,Max & Leon,7900000.0
41338,A United Kingdom,13819139.0
41380,Shut In,13082071.0
41400,A Silent Voice,19606617.0
41436,Jimmy Vestvood: Amerikan Hero,230069.0
41457,Moana,643034466.0
41468,Jackie,13960394.0
41471,Office Christmas Party,114501299.0
41472,The Tiger: An Old Hunter's Tale,11083449.0
41479,Logan,10474.0
41488,The Space Between Us,14793385.0
41489,Rogue One: A Star Wars Story,1056057273.0
41491,Live by Night,22678555.0
41492,Split,276921998.0
41502,Underworld: Blood Wars,81093313.0
41507,Miss Sloane,3500605.0
41509,Rules Don't Apply,3885342.0
41511,Voracious,34659.0
41516,Aanandam,2300000.0
41521,Action Hero Biju,2500000.0
41536,Passengers,303144152.0
41540,Hidden Figures,230698791.0
41562,Fences,64414761.0
41569,Bleed for This,6174491.0
41586,Tri bogatyrya i Shamakhanskaya tsaritsa,19010585.0
41596,20th Century Women,5816211.0
41642,The Great Wall,331957105.0
41654,The Founder,23964782.0
41668,The Priest,302553.0
41669,The Tobacconist of Vallecas,312010.0
41671,Overdose,1334173.0
41672,Colegas,646714.0
41673,Candy Razors,680224.0
41674,The deputy,631083.0
41680,Why Him?,118034273.0
41688,Sing,632443719.0
41689,Dear Zindagi,3376375.0
41735,Alone in Berlin,33125.0
41809,Assassin's Creed,240697856.0
41810,Dr. Cabbie,223003.0
41814,A Dog's Purpose,194647323.0
41820,Dangal,310000000.0
41860,Collide,4811525.0
41888,Patriots Day,50548152.0
41889,Gold,7227038.0
41920,Ballerina,2351359.0
41927,Monster Trucks,64493915.0
41928,Sleepless,32540674.0
41929,A Cure for Wellness,26559557.0
41931,He's a Dragon,1776333.0
41969,A Street Cat Named Bob,82703.0
41972,xXx: Return of Xander Cage,346147658.0
41973,The Bye Bye Man,26667197.0
41976,The Lego Batman Movie,311950384.0
41994,When the Bough Breaks,30658387.0
41998,Frantz,880474.0
42018,Kung Fu Yoga,254212245.0
42023,One Piece Film: GOLD,66207073.0
42057,I'm Not Ashamed,2000000.0
42095,The King's Choice,9100000.0
42096,Rings,83080890.0
42120,Vipers Nest,18000000.0
42121,Raw,4100000.0
42168,John Wick: Chapter 2,171539887.0
42169,Get Out,252434250.0
42170,Logan,616801808.0
42171,Kong: Skull Island,566652812.0
42175,T2 Trainspotting,41412709.0
42185,Before I Fall,10025571.0
42205,The Big Sick,52620184.0
42214,King Arthur: Legend of the Sword,146175066.0
42218,Incarnate,6341855.0
42222,Beauty and the Beast,1262886337.0
42235,The Boss Baby,498814908.0
42271,Resident Evil: The Final Chapter,312242626.0
42308,A Ghost Story,15584255.0
42309,Ghost in the Shell,169801921.0
42327,XX,30911.0
42330,Ok Jaanu,345872.0
42355,Fifty Shades Darker,378827494.0
42356,Wilson,653951.0
42392,Twilight Online,496000.0
42408,The Man Who Was Too Free,77156.0
42411,Black Snow,1440000.0
42465,The Taking of Tiger Mountain,228984.0
42469,An Eye for Beauty,40000.0
42483,Eternal Summer,254000.0
42488,Berlin Syndrome,201719.0
42536,Song to Song,443684.0
42599,Queen of Spades: The Dark Rite,2228115.0
42651,Gantz:O,2238600.0
42685,Ayurveda: Art of Being,2074000.0
42773,The Glass Castle,9705840.0
42798,Zombie Fever,750000.0
42804,Their Finest,12173470.0
42805,The Ottoman Lieutenant,240978.0
42808,Personal Shopper,1305195.0
42846,The Shack,57330873.0
42853,Life,100541806.0
42868,The Lost City of Z,8574339.0
42886,Two Is a Family,1447740.0
42889,Buster's Mal Heart,73121.0
42901,Power Rangers,142337240.0
42902,Alien: Covenant,232380243.0
42906,Free Fire,3565109.0
42954,The Dinner,1323312.0
42967,Rescue Under Fire,5000000.0
42976,Rad,2015882.0
43009,Ultimate Avengers 2,7900000.0
43012,The Legend of Billie Jean,3099497.0
43054,The Last Word,1783421.0
43057,CHiPS,26800152.0
43058,Table 19,3305592.0
43059,Going in Style,84618541.0
43061,Alibi.com,222430.0
43070,Hercules,10676194.0
43094,O Kadhal Kanmani,5100000.0
43101,Bitter Harvest,557241.0
43145,RRRrrrr!!!,14054361.0
43151,Sky. Plane. Girl.,314195.0
43154,Shadowboxing,8262833.0
43156,Smurfs: The Lost Village,197183546.0
43165,The Zookeeper's Wife,13162475.0
43186,Gifted,37461045.0
43199,24,15000000.0
43214,The Secret Scripture,152761.0
43219,Spark: A Space Tail,116873.0
43221,Diary of a Wimpy Kid: The Long Haul,40120144.0
43229,The Spacewalker,9868942.0
43231,Baywatch,177856751.0
43232,Unforgettable,17768012.0
43233,Snatched,60845711.0
43238,The Mummy,407778013.0
43255,The Fate of the Furious,1238764765.0
43286,Captain Underpants: The First Epic Movie,110824373.0
43291,My Cousin Rachel,2676077.0
43294,Cars 3,350170057.0
43318,The Book of Henry,4219536.0
43321,In This Corner of the World,19204593.0
43325,The Hero,3384747.0
43335,The Wall,1803009.0
43353,Phoenix Forgotten,3600000.0
43371,Lowriders,2403885.0
43372,Heavy Traffic,1500000.0
43392,Королёв,31000.0
43403,How to Be a Latin Lover,26251899.0
43471,Bizim Aile,214600.0
43493,Tosun Pasha,698200.0
43499,"Have Fun, Vasya!",4781454.0
43502,Horoscope for Good Luck,964206.0
43515,"Kidnapping, Caucasian Style",179000.0
43533,Nasha Russia: Yaytsa sudby,22212223.0
43546,The Best Movie 3-DE,9816332.0
43548,The New Year's Rate Plan,3877492.0
43553,Superbad,263000.0
43565,A Few Less Men,123899.0
43574,The Lovers,214078.0
43575,Baahubali 2: The Conclusion,230000000.0
43576,The Star,809000.0
43607,Sacco and Vanzetti,31894.0
43616,The Death of Louis XIV,17355.0
43624,A.P.E.X.,49601.0
43628,The Irony of Fate. The Sequel,55635037.0
43633,Kabhi Alvida Naa Kehna,17000000.0
43636,"SuperManager, or Hack of the Fate",400134.0
43642,The Beguiled,25442939.0
43644,Baby Driver,224511319.0
43691,Rough Night,45056771.0
43738,In the Forests of Siberia,1492523.0
43791,The Dawns Here Are Quiet,5249225.0
43811,Petersburg: Only for Love,243000.0
43832,Touch and Go,1300000.0
43840,Weekend Pass,21058000.0
43847,Waltzing Anna,11455.0
43892,The In Crowd,124880.0
43908,Cowboys & Angels,33700.0
43944,Boj S Tenyu 2: Revansh,11171900.0
43947,Ghost,3300000.0
43952,Dark World: Equilibrium,2118871.0
43954,Easy on the Eyes,4864560.0
43957,Lucky Island,4803665.0
43993,Hooked on the Game 2. The Next Level,2294357.0
43994,We Are from the Future 2,8910819.0
43996,Lovey-Dovey 2,17850711.0
43997,Love and the City 2,10198357.0
43998,The Interceptor,1877122.0
43999,Hooked on the Game,3704408.0
44000,God of Gamblers,4762337.0
44003,High Security Vacation,17566040.0
44009,Despicable Me 3,1020063384.0
44021,Rock Dog,9420546.0
44046,My Son,2403749.0
44067,Antikiller 2: Antiterror,2685000.0
44084,Antikiller D.K,2141028.0
44092,The Spy,4588176.0
44093,Ticket to Vegas,6134438.0
44103,Mechenosets,3919731.0
44110,Don't Even Think,700000.0
44115,А поутру они проснулись,234748.0
44129,Paris Can Wait,6700000.0
44140,Hitler's Kaput!,9713500.0
44143,"Chelovek, kotoryy znal vsyo",160829.0
44148,The Priest,1708837.0
44152,Glukhar v kino,1477030.0
44157,Bablo,2252547.0
44166,That still Karloson!,9938268.0
44249,I Was a Teenage Werewolf,2000000.0
44274,War for the Planet of the Apes,369907963.0
44282,Kidnap,24527158.0
44337,Valerian and the City of a Thousand Planets,90024292.0
44354,Requiem,60700.0
44383,Black Rose,855450.0
44426,Mudhalvan,22000000.0
44428,Nirvana,273137.0
44466,A Prince (almost) Charming,214000.0
44557,The Battalion,7547762.0
44580,Fanaa,22175908.0
44632,Atomic Blonde,90007945.0
44678,Dunkirk,519876949.0
44696,Bairavaa,17000000.0
44711,Gymkata,5730596.0
44791,Confidential Assignment,56100000.0
44812,Yu-Gi-Oh!: The Dark Side of Dimensions,1015339.0
44818,Chasing Trane,393970.0
44821,Pokémon: Spell of the Unknown,68411275.0
44826,Pokémon 4Ever: Celebi - Voice of the Forest,28023563.0
44842,Transformers: The Last Knight,604942143.0
44844,Porn in the Hood,103504.0
44848,"Mommies, Happy New Year!",11666088.0
44850,Pregnant,8000000.0
44856,On the Hook!,1957000.0
44888,Moka,126463.0
44904,Good Time,10893246.0
44947,One Hundred Steps,1805884.0
44970,FC Venus,2411594.0
45014,The Dark Tower,71000000.0
45063,My Old Classmate,76000000.0
45093,And Here's What's Happening to Me,14353.0
45139,The Emoji Movie,66913939.0
45167,Wind River,184770205.0
